ocel_id;ocel_time
weigh_empty_trucktr43;2024-04-04 10:02:02
weigh_empty_trucktr20;2024-04-04 10:28:11
weigh_empty_trucktr49;2024-04-04 12:00:08
weigh_empty_trucktr15;2024-04-04 12:00:16
weigh_empty_trucktr50;2024-04-04 12:01:42
weigh_empty_trucktr19;2024-04-04 12:10:19
weigh_empty_trucktr23;2024-04-04 12:24:11
weigh_empty_trucktr4;2024-04-04 12:27:28
weigh_empty_trucktr34;2024-04-04 13:11:26
weigh_empty_trucktr3;2024-04-04 13:23:03
weigh_empty_trucktr26;2024-04-04 13:54:04
weigh_empty_trucktr6;2024-04-04 14:32:16
weigh_empty_trucktr46;2024-04-04 14:40:58
weigh_empty_trucktr44;2024-04-04 14:42:51
weigh_empty_trucktr35;2024-04-04 15:05:37
weigh_empty_trucktr12;2024-04-04 15:12:39
weigh_empty_trucktr24;2024-04-04 15:47:03
weigh_empty_trucktr9;2024-04-04 16:02:06
weigh_empty_trucktr18;2024-04-04 16:03:49
weigh_empty_trucktr10;2024-04-04 17:19:16
weigh_empty_trucktr31;2024-04-04 17:51:13
weigh_empty_trucktr22;2024-04-05 08:03:06
weigh_empty_trucktr1;2024-04-05 08:26:46
weigh_empty_trucktr14;2024-04-05 08:43:12
weigh_empty_trucktr21;2024-04-05 09:29:15
weigh_empty_trucktr11;2024-04-05 09:35:06
weigh_empty_trucktr16;2024-04-05 09:52:48
weigh_empty_trucktr47;2024-04-05 09:56:06
weigh_empty_trucktr48;2024-04-05 10:03:40
weigh_empty_trucktr13;2024-04-05 10:15:58
weigh_empty_trucktr27;2024-04-05 10:24:02
weigh_empty_trucktr25;2024-04-05 10:46:33
weigh_empty_trucktr43;2024-04-05 10:54:59
weigh_empty_trucktr39;2024-04-05 10:56:35
weigh_empty_trucktr5;2024-04-05 11:05:20
weigh_empty_trucktr19;2024-04-05 11:20:50
weigh_empty_trucktr45;2024-04-05 12:21:42
weigh_empty_trucktr7;2024-04-05 14:19:11
weigh_empty_trucktr33;2024-04-05 14:27:02
weigh_empty_trucktr20;2024-04-05 14:30:49
weigh_empty_trucktr17;2024-04-05 14:32:46
weigh_empty_trucktr50;2024-04-05 14:36:11
weigh_empty_trucktr2;2024-04-05 14:39:06
weigh_empty_trucktr37;2024-04-05 14:41:55
weigh_empty_trucktr6;2024-04-05 15:38:00
weigh_empty_trucktr3;2024-04-05 15:44:02
weigh_empty_trucktr18;2024-04-05 15:55:05
weigh_empty_trucktr40;2024-04-05 16:15:18
weigh_empty_trucktr42;2024-04-05 16:23:55
weigh_empty_trucktr9;2024-04-05 16:55:04
weigh_empty_trucktr28;2024-04-05 16:59:26
weigh_empty_trucktr38;2024-04-05 17:21:04
weigh_empty_trucktr8;2024-04-05 17:30:15
weigh_empty_trucktr32;2024-04-05 18:09:21
weigh_empty_trucktr24;2024-04-08 08:52:42
weigh_empty_trucktr34;2024-04-08 09:01:14
weigh_empty_trucktr12;2024-04-08 09:02:05
weigh_empty_trucktr30;2024-04-08 09:46:13
weigh_empty_trucktr25;2024-04-08 09:48:07
weigh_empty_trucktr29;2024-04-08 10:18:34
weigh_empty_trucktr23;2024-04-08 10:35:49
weigh_empty_trucktr46;2024-04-08 10:39:24
weigh_empty_trucktr41;2024-04-08 10:48:40
weigh_empty_trucktr49;2024-04-08 11:20:22
weigh_empty_trucktr11;2024-04-08 11:31:48
weigh_empty_trucktr36;2024-04-08 11:37:43
weigh_empty_trucktr35;2024-04-08 11:51:31
weigh_empty_trucktr22;2024-04-08 11:56:40
weigh_empty_trucktr16;2024-04-08 12:02:33
weigh_empty_trucktr13;2024-04-08 13:59:13
weigh_empty_trucktr6;2024-04-08 14:40:01
weigh_empty_trucktr31;2024-04-08 14:42:47
weigh_empty_trucktr14;2024-04-08 14:48:35
weigh_empty_trucktr44;2024-04-08 14:51:16
weigh_empty_trucktr20;2024-04-08 15:05:40
weigh_empty_trucktr26;2024-04-08 15:13:03
weigh_empty_trucktr4;2024-04-08 15:18:42
weigh_empty_trucktr15;2024-04-08 15:22:15
weigh_empty_trucktr27;2024-04-08 16:34:26
weigh_empty_trucktr8;2024-04-08 16:50:21
weigh_empty_trucktr17;2024-04-08 17:02:57
weigh_empty_trucktr48;2024-04-08 18:47:37
weigh_empty_trucktr33;2024-04-09 07:18:32
weigh_empty_trucktr28;2024-04-09 07:36:36
weigh_empty_trucktr21;2024-04-09 07:39:19
weigh_empty_trucktr37;2024-04-09 07:59:29
weigh_empty_trucktr45;2024-04-09 08:19:48
weigh_empty_trucktr39;2024-04-09 09:01:55
weigh_empty_trucktr19;2024-04-09 09:30:05
weigh_empty_trucktr1;2024-04-09 10:15:03
weigh_empty_trucktr2;2024-04-09 10:26:43
weigh_empty_trucktr29;2024-04-09 10:34:50
weigh_empty_trucktr42;2024-04-09 10:58:30
weigh_empty_trucktr3;2024-04-09 10:58:36
weigh_empty_trucktr5;2024-04-09 11:31:34
weigh_empty_trucktr16;2024-04-09 11:55:59
weigh_empty_trucktr23;2024-04-09 12:11:37
weigh_empty_trucktr50;2024-04-09 12:42:56
weigh_empty_trucktr34;2024-04-09 13:10:17
weigh_empty_trucktr9;2024-04-09 13:38:00
weigh_empty_trucktr38;2024-04-09 13:45:36
weigh_empty_trucktr47;2024-04-09 14:02:22
weigh_empty_trucktr20;2024-04-09 14:13:19
weigh_empty_trucktr30;2024-04-09 14:36:58
weigh_empty_trucktr7;2024-04-09 14:54:44
weigh_empty_trucktr43;2024-04-09 15:11:00
weigh_empty_trucktr12;2024-04-09 15:39:56
weigh_empty_trucktr11;2024-04-09 15:56:25
weigh_empty_trucktr13;2024-04-09 16:27:54
weigh_empty_trucktr18;2024-04-09 16:28:00
weigh_empty_trucktr40;2024-04-09 16:45:54
weigh_empty_trucktr25;2024-04-09 17:00:56
weigh_empty_trucktr46;2024-04-09 17:16:18
weigh_empty_trucktr26;2024-04-09 17:23:24
weigh_empty_trucktr17;2024-04-09 17:37:55
weigh_empty_trucktr35;2024-04-09 18:16:17
weigh_empty_trucktr15;2024-04-10 09:32:58
weigh_empty_trucktr33;2024-04-10 09:33:36
weigh_empty_trucktr27;2024-04-10 09:34:47
weigh_empty_trucktr49;2024-04-10 09:42:42
weigh_empty_trucktr32;2024-04-10 09:43:16
weigh_empty_trucktr1;2024-04-10 09:59:23
weigh_empty_trucktr45;2024-04-10 09:59:44
weigh_empty_trucktr6;2024-04-10 10:22:53
weigh_empty_trucktr24;2024-04-10 10:45:49
weigh_empty_trucktr22;2024-04-10 11:04:05
weigh_empty_trucktr37;2024-04-10 11:13:27
weigh_empty_trucktr36;2024-04-10 11:45:21
weigh_empty_trucktr48;2024-04-10 12:00:55
weigh_empty_trucktr8;2024-04-10 12:16:27
weigh_empty_trucktr28;2024-04-10 12:28:18
weigh_empty_trucktr41;2024-04-10 12:39:25
weigh_empty_trucktr23;2024-04-10 13:25:06
weigh_empty_trucktr39;2024-04-10 14:04:07
weigh_empty_trucktr2;2024-04-10 14:07:50
weigh_empty_trucktr50;2024-04-10 14:39:34
weigh_empty_trucktr29;2024-04-10 15:05:34
weigh_empty_trucktr44;2024-04-10 15:13:15
weigh_empty_trucktr26;2024-04-10 15:36:37
weigh_empty_trucktr14;2024-04-10 16:08:27
weigh_empty_trucktr47;2024-04-10 16:15:37
weigh_empty_trucktr42;2024-04-10 16:20:25
weigh_empty_trucktr38;2024-04-10 16:21:58
weigh_empty_trucktr16;2024-04-10 17:07:29
weigh_empty_trucktr9;2024-04-10 17:12:43
weigh_empty_trucktr4;2024-04-10 18:00:16
weigh_empty_trucktr31;2024-04-10 18:15:17
weigh_empty_trucktr21;2024-04-10 19:02:31
weigh_empty_trucktr13;2024-04-11 09:40:56
weigh_empty_trucktr7;2024-04-11 09:52:27
weigh_empty_trucktr5;2024-04-11 10:05:36
weigh_empty_trucktr3;2024-04-11 10:38:45
weigh_empty_trucktr20;2024-04-11 10:46:46
weigh_empty_trucktr43;2024-04-11 10:51:29
weigh_empty_trucktr40;2024-04-11 10:51:31
