ocel_id;ocel_time
input_tally_sheettr18;2024-05-30 17:39:09
input_tally_sheettr7;2024-05-30 17:56:35
input_tally_sheettr4;2024-05-30 18:54:12
input_tally_sheettr41;2024-05-30 19:07:14
input_tally_sheettr33;2024-05-31 07:52:58
input_tally_sheettr19;2024-05-31 09:22:37
input_tally_sheettr2;2024-05-31 09:40:24
input_tally_sheettr44;2024-05-31 10:19:45
input_tally_sheettr30;2024-05-31 10:46:58
input_tally_sheettr17;2024-05-31 11:45:29
input_tally_sheettr48;2024-05-31 17:30:48
input_tally_sheettr11;2024-05-31 17:33:29
input_tally_sheettr3;2024-06-03 08:55:17
input_tally_sheettr49;2024-06-03 09:11:06
input_tally_sheettr9;2024-06-03 09:37:03
input_tally_sheettr40;2024-06-03 09:43:34
input_tally_sheettr21;2024-06-03 09:50:20
input_tally_sheettr45;2024-06-03 10:41:08
input_tally_sheettr34;2024-06-03 11:47:25
input_tally_sheettr43;2024-06-03 12:15:03
input_tally_sheettr20;2024-06-03 14:02:08
input_tally_sheettr12;2024-06-03 14:30:30
input_tally_sheettr24;2024-06-03 15:46:46
input_tally_sheettr47;2024-06-03 17:04:52
input_tally_sheettr35;2024-06-03 17:13:20
input_tally_sheettr46;2024-06-03 17:14:57
input_tally_sheettr23;2024-06-03 18:24:05
input_tally_sheettr50;2024-06-03 18:47:42
input_tally_sheettr39;2024-06-03 20:15:38
input_tally_sheettr18;2024-06-04 08:57:17
input_tally_sheettr16;2024-06-04 09:43:12
input_tally_sheettr41;2024-06-04 10:03:15
input_tally_sheettr38;2024-06-04 10:38:05
input_tally_sheettr31;2024-06-04 10:54:47
input_tally_sheettr14;2024-06-04 11:33:04
input_tally_sheettr10;2024-06-04 12:00:12
input_tally_sheettr25;2024-06-04 14:34:18
input_tally_sheettr19;2024-06-04 14:41:19
input_tally_sheettr26;2024-06-04 16:05:02
input_tally_sheettr8;2024-06-04 16:27:54
input_tally_sheettr44;2024-06-04 16:31:23
input_tally_sheettr42;2024-06-04 18:12:38
input_tally_sheettr30;2024-06-04 18:21:52
input_tally_sheettr29;2024-06-04 19:08:50
input_tally_sheettr36;2024-06-04 19:24:18
input_tally_sheettr7;2024-06-04 20:53:51
input_tally_sheettr27;2024-06-04 21:16:42
input_tally_sheettr6;2024-06-05 08:04:17
input_tally_sheettr17;2024-06-05 08:07:03
input_tally_sheettr28;2024-06-05 09:51:30
input_tally_sheettr40;2024-06-05 12:23:37
input_tally_sheettr48;2024-06-05 14:37:22
input_tally_sheettr22;2024-06-05 15:07:28
input_tally_sheettr33;2024-06-05 15:27:32
input_tally_sheettr13;2024-06-05 16:00:58
input_tally_sheettr5;2024-06-05 16:32:20
input_tally_sheettr37;2024-06-05 17:16:22
input_tally_sheettr3;2024-06-05 18:16:23
input_tally_sheettr32;2024-06-05 19:53:37
input_tally_sheettr49;2024-06-05 22:54:28
input_tally_sheettr9;2024-06-06 09:30:36
input_tally_sheettr1;2024-06-06 12:26:48
input_tally_sheettr11;2024-06-06 14:58:02
input_tally_sheettr4;2024-06-06 15:09:20
input_tally_sheettr15;2024-06-06 16:57:04
input_tally_sheettr21;2024-06-06 18:21:24
input_tally_sheettr2;2024-06-07 09:41:04
