ocel_id;ocel_time
assign_trs_Pcp4;2024-05-09 14:02:43
assign_trs_Pcp8;2024-05-09 14:15:55
assign_trs_Pcp3;2024-05-09 14:45:44
assign_trs_Pcp1;2024-05-09 14:56:56
assign_trs_Pcp2;2024-05-09 15:12:13
assign_trs_Pcp4;2024-05-09 15:26:18
assign_trs_Pcp6;2024-05-09 16:25:28
assign_trs_Pcp2;2024-05-09 16:29:06
assign_trs_Pcp2;2024-05-10 07:48:27
assign_trs_Pcp2;2024-05-10 10:26:04
assign_trs_Pcp6;2024-05-10 11:00:45
assign_trs_Pcp6;2024-05-10 11:13:08
assign_trs_Pcp8;2024-05-10 11:36:15
assign_trs_Pcp1;2024-05-10 12:07:36
assign_trs_Pcp8;2024-05-10 12:09:27
assign_trs_Pcp1;2024-05-10 12:27:10
assign_trs_Pcp3;2024-05-10 14:17:04
assign_trs_Pcp8;2024-05-10 15:01:32
assign_trs_Pcp2;2024-05-10 18:42:50
assign_trs_Pcp3;2024-05-13 08:34:58
assign_trs_Pcp4;2024-05-13 08:59:29
assign_trs_Pcp3;2024-05-13 09:26:59
assign_trs_Pcp4;2024-05-13 10:12:34
assign_trs_Pcp3;2024-05-13 10:16:32
assign_trs_Pcp2;2024-05-13 10:51:43
assign_trs_Pcp2;2024-05-13 11:18:22
assign_trs_Pcp6;2024-05-13 11:44:11
assign_trs_Pcp6;2024-05-13 12:31:36
assign_trs_Pcp4;2024-05-13 12:48:04
assign_trs_Pcp6;2024-05-13 14:00:42
assign_trs_Pcp8;2024-05-13 14:05:12
assign_trs_Pcp6;2024-05-13 14:14:44
assign_trs_Pcp2;2024-05-13 14:27:47
assign_trs_Pcp8;2024-05-13 15:35:04
assign_trs_Pcp1;2024-05-13 16:07:55
assign_trs_Pcp8;2024-05-13 16:20:24
assign_trs_Pcp3;2024-05-13 17:17:55
assign_trs_Pcp4;2024-05-13 17:59:56
assign_trs_Pcp5;2024-05-14 09:31:06
assign_trs_Pcp4;2024-05-14 09:32:25
assign_trs_Pcp6;2024-05-14 09:53:02
assign_trs_Pcp5;2024-05-14 09:58:44
assign_trs_Pcp3;2024-05-14 10:16:50
assign_trs_Pcp5;2024-05-14 10:20:52
assign_trs_Pcp1;2024-05-14 10:24:59
assign_trs_Pcp5;2024-05-14 10:27:52
assign_trs_Pcp6;2024-05-14 10:35:34
assign_trs_Pcp1;2024-05-14 11:17:12
assign_trs_Pcp6;2024-05-14 11:18:52
assign_trs_Pcp3;2024-05-14 13:23:34
assign_trs_Pcp5;2024-05-14 13:41:14
assign_trs_Pcp4;2024-05-14 15:55:07
assign_trs_Pcp6;2024-05-15 08:43:22
assign_trs_Pcp1;2024-05-15 09:14:37
assign_trs_Pcp3;2024-05-15 10:45:25
assign_trs_Pcp2;2024-05-15 11:25:08
assign_trs_Pcp8;2024-05-15 12:41:42
assign_trs_Pcp5;2024-05-15 14:00:46
assign_trs_Pcp6;2024-05-15 14:07:39
assign_trs_Pcp8;2024-05-15 14:22:03
assign_trs_Pcp2;2024-05-15 14:49:32
assign_trs_Pcp2;2024-05-15 14:57:50
assign_trs_Pcp5;2024-05-15 15:22:59
assign_trs_Pcp4;2024-05-15 15:36:55
assign_trs_Pcp6;2024-05-15 16:19:21
assign_trs_Pcp2;2024-05-15 16:43:59
assign_trs_Pcp5;2024-05-15 17:19:50
assign_trs_Pcp8;2024-05-15 17:36:05
assign_trs_Pcp2;2024-05-15 17:52:20
assign_trs_Pcp1;2024-05-15 19:00:13
assign_trs_Pcp4;2024-05-16 08:05:43
assign_trs_Pcp8;2024-05-16 08:54:42
assign_trs_Pcp2;2024-05-16 09:08:19
assign_trs_Pcp1;2024-05-16 09:56:31
assign_trs_Pcp1;2024-05-16 10:41:02
assign_trs_Pcp1;2024-05-16 10:45:54
assign_trs_Pcp2;2024-05-16 10:50:32
assign_trs_Pcp4;2024-05-16 11:20:11
assign_trs_Pcp8;2024-05-16 11:43:13
assign_trs_Pcp3;2024-05-16 14:06:17
assign_trs_Pcp5;2024-05-16 14:17:09
assign_trs_Pcp3;2024-05-16 15:26:51
assign_trs_Pcp6;2024-05-16 15:28:08
assign_trs_Pcp6;2024-05-16 15:44:42
assign_trs_Pcp3;2024-05-16 15:56:12
assign_trs_Pcp4;2024-05-16 16:27:13
assign_trs_Pcp2;2024-05-16 16:55:44
assign_trs_Pcp8;2024-05-16 18:19:48
assign_trs_Pcp6;2024-05-17 09:17:53
assign_trs_Pcp8;2024-05-17 09:27:42
assign_trs_Pcp5;2024-05-17 09:42:52
assign_trs_Pcp6;2024-05-17 10:24:47
assign_trs_Pcp4;2024-05-17 10:35:21
assign_trs_Pcp3;2024-05-17 11:17:58
assign_trs_Pcp3;2024-05-17 12:09:14
assign_trs_Pcp8;2024-05-17 13:27:38
assign_trs_Pcp3;2024-05-17 13:54:20
assign_trs_Pcp5;2024-05-17 14:01:06
assign_trs_Pcp2;2024-05-17 16:01:33
assign_trs_Pcp3;2024-05-17 16:35:45
assign_trs_Pcp2;2024-05-20 08:02:24
assign_trs_Pcp8;2024-05-20 09:35:21
assign_trs_Pcp5;2024-05-20 09:46:40
assign_trs_Pcp6;2024-05-20 10:48:38
assign_trs_Pcp2;2024-05-20 10:52:16
assign_trs_Pcp4;2024-05-20 11:15:56
assign_trs_Pcp6;2024-05-20 13:17:46
assign_trs_Pcp3;2024-05-20 13:29:50
assign_trs_Pcp2;2024-05-20 14:14:17
assign_trs_Pcp5;2024-05-20 14:57:57
assign_trs_Pcp2;2024-05-20 16:26:07
assign_trs_Pcp3;2024-05-20 18:14:27
assign_trs_Pcp8;2024-05-21 08:42:46
assign_trs_Pcp4;2024-05-21 09:01:33
assign_trs_Pcp4;2024-05-21 09:28:17
assign_trs_Pcp6;2024-05-21 09:29:37
assign_trs_Pcp5;2024-05-21 09:46:50
assign_trs_Pcp3;2024-05-21 09:48:19
assign_trs_Pcp6;2024-05-21 09:49:56
